quad,row,col,trap_energy,gmean_coeff,log_coeff_slope_per_K,n_points
0,433,1942,0.21034001,0.92719538,0.013740462,4
0,433,2480,0.25392402,0.58588031,-0.014732053,13
0,433,905,0.13330157,0.56065151,0.033039256,5
0,435,2429,0.36921994,1.0112376,0.014178998,4
0,437,1616,0.20259005,0.63467589,-0.010610286,8
0,439,2928,0.28859769,1.0713819,-0.0028405015,10
0,43,691,0.32538766,0.94255154,0.00028699772,4
0,440,2591,0.24027818,0.94892272,0.0089550979,5
0,441,2751,0.35005263,0.80684826,-0.0085254242,17
0,442,1052,0.22429355,0.77789317,-0.028967394,7
0,443,1052,0.28146938,0.51034213,0.017883277,5
0,443,1069,0.33928555,0.89861713,0.01625851,5
0,444,1897,0.30708111,1.0823659,0.0049678731,6
0,444,2822,0.16623527,0.84437331,0.035275269,4
0,444,614,0.28437848,0.92673626,-0.0087679415,6
0,445,1137,0.28666053,1.0532481,-0.016208208,4
0,445,1479,0.27624661,0.4633787,0.013104831,5
0,445,1897,0.30084657,0.6383357,0.0055298882,5
0,449,1299,0.30407106,0.9417355,0.026790477,5
0,449,2413,0.35013766,0.91848539,-0.01013463,4
0,44,2141,0.17835862,0.88353856,0.00096795563,5
0,44,2227,0.25880364,0.99798738,0.00050145488,10
0,44,2718,0.46178441,0.86306033,0.025864639,11
0,450,1299,0.31562387,0.58908124,0.018205502,4
0,450,1779,0.26114827,0.81480518,0.018450504,7
0,450,904,0.17087912,0.81802497,0.044254134,4
0,452,1340,0.1546882,0.8674902,0.040474791,5
0,453,2099,0.28959912,0.45003731,-0.018598619,12
0,454,554,0.17815476,0.98825176,-0.00062659182,6
0,455,2483,0.27965553,0.95385751,-0.011082302,6
0,457,1382,0.26834822,1.113086,-0.0017955334,6
0,457,2681,0.28203662,1.0299435,-0.0096872274,6
0,459,1240,0.20260072,0.82670374,0.0058419612,4
0,459,1258,0.32056592,0.69727458,-0.021590469,5
0,45,2718,0.4390682,0.51236945,0.020128236,10
0,45,3062,0.30018639,0.76319777,-0.013124971,13
0,460,1240,0.13305118,0.4636515,0.029852988,4
0,460,2412,0.26584711,0.90398838,0.020148293,9
0,460,2438,0.30272042,0.92173595,-0.0081310379,19
0,461,222,0.24970905,0.87194509,-0.0012134,5
0,461,2412,0.26752872,0.55332692,0.00481716,8
0,463,1140,0.1970948,1.0156378,0.037488101,6
0,463,1825,0.28578036,0.63733093,-0.012870259,6
0,465,3043,0.24271443,0.45798848,0.030153967,4
0,466,2539,0.32825506,0.95248821,-0.032705723,4
0,466,2900,0.19771635,0.70150848,-0.024586516,7
0,468,251,0.30115076,0.78238227,-0.006122989,6
0,468,968,0.31033353,0.77228458,-0.0099381083,18
0,46,1111,0.27307059,1.0562213,-0.0052103914,6
0,470,758,0.25395133,1.0159821,-0.023731896,4
0,471,1900,0.30851936,0.37605469,0.001732935,13
0,472,1144,0.3099097,0.94720209,-0.0071939608,7
0,472,257,0.24152726,0.75501399,0.017766404,7
0,473,1713,0.3230552,0.91946956,-0.012670178,6
0,474,2755,0.26928299,0.93344923,-0.014756352,7
0,475,1039,0.16842118,0.70819629,0.050113384,5
0,475,195,0.44683593,0.85482419,0.012807832,12
0,476,1042,0.26892711,1.0075485,0.022115306,5
0,476,1643,0.28169879,1.1714533,0.00031150358,6
0,476,195,0.42350028,0.53591803,0.019412646,10
0,477,1307,0.18000298,0.60762121,0.025779046,5
0,478,841,0.21671497,0.93990627,0.023542585,9
0,479,34,0.35973135,1.1786285,0.020928929,4
0,47,1111,0.2235277,0.53328452,0.037500946,5
0,480,1025,0.30249362,0.60772074,-0.015169682,20
0,480,2731,0.2939547,0.74472371,-0.01129494,15
0,480,34,0.34047844,0.62810173,0.016374839,4
0,481,121,0.2288741,0.87901751,0.020136595,4
0,481,1834,0.21784885,0.76559572,0.020759981,6
0,483,143,0.30220628,0.79409033,-0.0090450174,18
0,483,1570,0.32805258,0.94283453,-0.0054795653,12
0,485,1058,0.26065199,0.99606809,-0.0033828715,6
0,485,1330,0.25513348,0.960995,0.014115051,8
0,485,2808,0.30889267,0.8332578,-0.0082671593,18
0,486,1058,0.0755584,0.48906055,0.054717507,4
0,486,1354,0.26218262,0.68097843,0.003949045,7
0,486,2051,0.29209838,0.89586555,0.004119541,13
0,486,2912,0.3037297,0.52337762,-0.0066574723,17
0,487,2213,0.25827211,0.93116462,7.4505869e-05,4
0,489,1365,0.24842002,0.46049819,0.019486437,4
0,489,2222,0.25654023,0.48670483,0.0048358199,6
0,48,2693,0.16568433,0.782917,0.034324956,6
0,491,2332,0.23949318,0.89977477,-0.010088262,5
0,492,2781,0.28740743,1.1153874,-0.0075846126,5
0,493,1023,0.26282459,0.75306682,-0.0014209538,8
0,493,2781,0.27521417,0.64086827,0.010099919,4
0,493,2948,0.27064918,1.0013968,0.00057444139,7
0,493,418,0.25278082,1.0008459,-0.0089861789,5
0,494,2024,0.21846726,0.6338648,-0.0066675123,9
0,495,927,0.34062238,0.5099891,-0.012324259,19
0,495,973,0.21248773,0.79797074,0.034391576,6
0,497,1097,0.23665423,1.1402994,-0.0025900455,4
0,497,1401,0.27187927,0.72392741,-0.0078996866,7
0,497,2778,0.3219226,0.91607649,-0.033011843,4
0,498,3060,1.9221378e-17,0.36923502,-0.018041349,11
0,4,931,0.050905157,0.55964446,0.0044106367,6
0,500,2800,0.29177555,1.123266,0.014500266,4
0,501,2800,0.19248947,0.59337957,0.043634634,4
0,503,1466,0.14534902,0.7594304,0.052299142,5
0,503,2033,0.26730193,0.94601525,0.00024351725,4
0,504,3013,0.27111796,0.90636654,0.0013216597,5
0,505,1336,0.27369107,0.95546484,0.011208676,5
0,505,2163,0.26678007,0.80120713,0.026152323,6
0,505,2737,0.19350096,1.1763565,0.014401154,4
0,506,1658,0.25479226,0.48621569,0.00086276692,17
0,507,1474,1.2497316e-22,0.51390812,0.0025862379,8
0,507,1754,0.23019817,0.67054913,-0.007411101,7
0,508,2208,0.31779704,0.96927678,-0.0012099645,5
0,509,1426,0.11448205,0.66363058,0.075979171,4
0,509,2208,0.28975526,0.5784278,0.033468737,4
0,509,2957,0.31766919,0.96758677,0.027346797,6
0,50,1387,0.30386147,1.0732473,-0.0049436482,7
0,50,2726,0.2572319,0.59794502,-0.023328197,13
0,51,1189,0.30340089,1.1789731,0.015099046,4
0,51,2539,0.31772998,0.93853059,-0.015638597,7
0,51,2572,0.18468531,0.95735672,-0.0014513167,5
0,51,2780,0.32983819,0.87492369,0.01700478,4
0,51,539,0.28541369,1.1080502,0.0076809105,6
0,51,649,0.30534932,0.76971446,-0.0041488305,20
0,53,2148,0.29710458,0.92868701,-0.0011458847,6
0,55,1714,0.18088184,0.70354153,0.026934598,7
0,55,2760,0.25424024,0.44502489,0.0053535164,7
0,56,2314,0.32848027,1.053676,0.0037916934,4
0,56,826,0.40692073,0.93131859,-0.013112917,6
0,57,2314,0.1777276,0.58468826,0.038637219,5
0,57,2636,0.26577908,0.9446363,-0.0071276849,6
0,58,3054,0.23733854,0.9323086,0.0036977017,5
0,58,593,0.19402874,0.70108283,0.026487004,6
0,59,1496,0.28543491,1.0080637,-0.0099359874,8
0,59,3027,0.36408214,0.3526548,-0.017071867,6
0,60,869,1.009742e-27,0.62761328,-0.00089218046,7
0,62,1202,0.30019672,0.96346292,-0.025435918,4
0,62,1890,0.23364219,0.92362396,0.013868388,4
0,62,1931,0.24555323,0.77069466,0.033481615,6
0,62,2976,0.30640507,1.0469512,-0.0018209211,7
0,63,2976,0.27599775,0.63553466,0.024887774,5
0,64,1651,0.28992225,1.1303866,0.019773931,4
0,64,2761,0.28707958,0.89209105,-0.003802035,6
0,64,543,0.29079704,1.023491,-0.0022185229,4
0,65,1408,0.28545306,0.76257058,0.0020547626,7
0,66,137,0.2126203,0.76425861,0.023969204,6
0,67,137,0.15848292,0.43726325,-0.0033248762,4
0,68,1720,0.26482316,0.98927833,-0.004190531,6
0,68,2580,0.17205887,1.0690553,0.02896247,5
0,68,366,0.30927919,0.98317784,-0.016251475,4
0,6,2639,0.31354566,0.8275963,-0.0060840088,15
0,70,1345,0.26782646,0.93908622,-0.017027079,5
0,70,1758,0.17941838,0.99354802,-0.0019111842,5
0,71,2245,0.30003959,0.64710338,0.033013371,4
0,71,2792,0.2717654,0.71483136,-0.0089204735,9
0,72,531,0.010992732,0.69518534,-0.012919489,4
0,73,2601,0.25098936,0.82339591,0.04041144,4
0,74,1771,0.29053396,0.96778288,-0.0038839462,9
0,74,2343,0.25563118,0.99040173,0.026712479,4
0,74,2353,0.18675497,1.0418819,0.033120106,5
0,75,2185,0.30895561,0.77373562,-0.0096953518,19
0,77,658,0.03635068,0.63879032,-0.014726616,6
0,78,1459,0.21848145,0.50781329,0.039679633,4
0,79,1730,0.31509465,0.88496208,-0.0073660834,7
0,79,2879,0.37937992,0.92799957,-0.025609383,5
0,7,1935,0.25610073,0.92190004,0.024472988,4
0,7,207,0.045631292,0.54152415,0.035957735,5
0,80,2295,0.19970086,1.0526127,0.015837703,5
0,82,2014,0.27569292,0.61271502,0.0058837108,4
0,84,1363,0.17901589,1.2643484,0.028477967,4
0,85,209,2.5041601e-26,0.33396294,-0.0031063873,11
0,86,1366,0.06501393,0.43540845,0.025896915,4
0,86,2089,0.38872489,0.96524125,-0.0025333304,7
0,8,1935,0.20343589,0.5444897,0.035799015,4
0,8,207,0.16555231,0.7960269,0.029247266,5
0,90,1613,0.13083467,0.97542487,0.039098555,4
0,90,2189,0.3185488,0.9078835,-0.0067358156,8
0,91,2252,0.25472135,0.92544769,0.012300692,4
0,95,2157,0.2030829,1.2899227,0.011358097,4
0,98,1775,0.2434322,1.2714519,0.010228375,4
0,9,1107,0.22828258,0.61910406,0.0037679469,6
1,100,287,0.28130436,0.96523516,0.0095884394,10
1,100,491,0.025745694,0.5012547,-0.0013327989,6
1,101,2045,0.23037135,0.94767011,-0.014739595,7
1,101,2325,0.1279411,0.63230653,0.017276395,4
1,101,2339,0.25906553,0.96865799,0.010117973,6
1,101,2608,0.22440619,1.090008,0.008597455,6
1,101,287,0.29424826,0.61809681,0.016591987,7
1,101,794,0.34998419,1.0168416,-0.0028211548,15
1,102,2976,0.27359175,0.80688892,0.034434364,4
1,105,1689,0.28207825,0.66695827,-0.018173873,17
1,107,1560,0.3055006,0.9876191,-0.0076506735,19
1,107,2055,0.30463028,0.9169706,-0.0114607,19
1,108,2774,0.13456411,1.0777291,0.032432256,4
1,108,788,0.29979635,0.75741025,-0.010303268,16
1,109,784,0.31884126,0.86626449,-0.023852828,5
1,10,1444,0.25245231,0.6706257,0.037916629,4
1,10,2613,0.21776794,0.94392809,0.017157176,7
1,10,482,0.24393874,0.53437411,0.027711323,5
1,112,721,0.2003043,1.2433105,0.018775762,5
1,114,2126,0.3319656,0.68878153,-0.0039419178,10
1,115,1248,0.32758758,1.1274527,0.015325911,4
1,116,2301,0.25410291,0.89026665,-0.019059292,4
1,117,571,0.28796825,0.57653578,0.014286433,5
1,118,1447,0.26934063,0.5986563,-0.020468909,10
1,118,284,0.28229967,1.104693,0.0058715322,7
1,119,284,0.25150023,0.6111133,0.013734786,6
1,11,763,0.31582091,0.70238753,-0.011162626,18
1,120,1374,0.29177528,1.132703,0.019700366,4
1,121,1374,0.24729446,0.61011924,0.033534633,4
1,121,1964,0.29636936,0.37350782,-0.0064714587,13
1,122,1161,0.31087156,0.76337261,-0.0063123627,17
1,122,551,0.26011155,0.69957346,0.047793802,5
1,122,640,0.27577851,0.65302553,-0.0082288974,19
1,124,1492,0.14874657,1.1169548,0.038498048,6
1,127,110,0.29815531,1.104932,-0.00076969289,13
1,127,2741,0.28496537,0.58174384,-0.019199094,13
1,127,2915,0.23900723,0.82499734,-0.0064387355,5
1,128,110,0.29550446,0.54345731,0.0017309772,11
1,129,2567,0.35586982,0.8239678,-0.011401445,15
1,12,1951,0.29939419,0.92550497,0.0034075891,6
1,12,566,0.21488014,1.1556556,0.02160699,4
1,130,1303,0.19047773,0.99079551,0.037747868,5
1,130,664,0.29941236,1.1852463,0.0076728933,6
1,131,1303,0.23191359,0.58916236,0.036331279,4
1,131,664,0.31326892,0.59055364,0.030687885,5
1,131,785,0.1968286,1.0241814,0.00038674424,5
1,132,2126,0.23651871,0.48669608,0.021474512,4
1,132,2594,0.30755746,1.070202,0.0063447623,4
1,132,3031,0.2337342,1.1303566,0.031515481,5
1,133,1635,0.3030838,0.98756317,-0.004367616,15
1,133,2673,0.30593821,0.57669151,-0.025283179,8
1,133,3031,0.29394325,0.59824807,0.028552836,4
1,134,2849,0.31032542,0.62417427,-0.015015455,17
1,134,2853,0.30693216,0.59879193,-0.010348753,16
1,135,1894,0.28149495,1.1080923,0.0072531842,9
1,135,2237,0.27790758,0.58394183,-0.019393914,16
1,135,2284,0.29455828,0.92650902,-0.00053265144,5
1,136,1894,0.293275,0.63418727,0.010309881,7
1,136,2770,0.25967754,1.3791632,-0.007360003,5
1,137,1163,0.27863349,0.8237083,0.010210488,6
1,137,2348,0.30393608,0.99344759,0.0026702125,12
1,137,2956,0.29100337,1.0354799,0.011993514,6
1,138,1081,0.27748049,0.88479943,-0.0022138097,5
1,138,2956,0.30794719,0.55802631,0.020953563,4
1,139,1986,0.11454968,0.72673006,0.034690654,4
1,13,857,0.1854529,0.7026609,0.014655464,4
1,142,1406,0.27959552,0.97188637,-0.0046272789,13
1,142,1661,0.22681511,0.61507224,0.007193307,7
1,143,1406,0.2761096,0.52610537,0.007460436,7
1,143,2859,0.21407312,1.4248449,0.0056893414,5
1,144,445,0.071879888,0.74956007,0.035528191,6
1,145,934,0.29369427,0.91859659,0.045078723,5
1,146,111,0.22623381,0.52878251,-0.0019122959,4
1,146,934,0.28859557,0.6139168,0.033313512,4
1,147,2667,0.31177711,0.98319986,0.008594586,5
1,148,782,0.3117074,1.033765,-0.0032457401,19
1,149,1286,3.5688767e-19,0.75943164,0.00020587196,9
1,149,1485,0.2007494,0.87202221,0.017903356,5
1,14,2319,0.29155555,1.2015061,0.011455487,5
1,14,506,0.26320633,0.59385978,0.014423641,6
1,151,1403,0.22892575,0.68892861,-0.012774194,21
1,152,1403,0.23494568,0.53643933,0.0016106882,8
1,152,3019,0.30009944,0.75796228,-0.014949816,15
1,152,584,0.18561219,0.64459907,0.0084036494,5
1,153,1572,0.23688041,1.3444051,0.025377191,5
1,155,115,0.27077659,0.84210226,-0.0089570641,8
1,155,2325,0.18498658,1.2539493,0.0085275067,5
1,157,1499,0.30649409,1.0538425,0.00029538498,6
1,157,669,0.25577982,0.81599481,0.024612236,6
1,158,1499,0.17796505,0.5823437,0.047323388,4
1,158,682,0.2941218,1.1979566,-0.0032175314,12
1,159,2035,0.12533032,0.7345931,0.00036606539,7
1,159,2647,0.2991949,0.79251206,-0.010876804,19
1,159,479,4.4450863e-16,0.63984704,-0.00432249,10
1,159,682,0.30767338,0.58413641,0.0028436981,11
1,15,2867,0.30067091,0.99183259,-0.0060186719,5
1,160,2208,0.31144789,1.1054162,0.0094007161,7
1,161,2208,0.29183835,0.5676596,0.0058338761,9
1,161,2427,0.30970504,1.0282086,-0.00095374961,6
1,161,2957,0.30176917,0.81309055,-0.0060861531,20
1,162,2427,0.282652,0.59421035,0.011647904,5
1,163,1327,0.20289561,0.76970205,0.02637706,6
1,163,2573,0.14877645,0.98282266,0.044588949,5
1,164,1002,4.1479144e-12,0.80128959,0.12883599,4
1,164,1816,0.19761542,1.0084232,0.042773015,5
1,164,2573,0.23386741,0.5979084,0.042793251,4
1,165,2021,0.27856962,1.0816811,-0.0141612,5
1,166,1113,0.29203435,1.1237023,0.0060913145,7
1,167,1113,0.27795905,0.62364072,0.031280364,4
1,167,1378,0.26343274,0.61024946,-0.012825737,18
1,168,662,0.27126259,0.99651963,-0.013035594,9
1,169,1190,0.22493336,0.76582591,-0.00015350001,5
1,169,1494,0.18506661,0.82921217,0.032205393,5
1,170,935,0.31162399,0.88768142,-0.0053684886,19
1,171,1173,0.2567347,0.89621387,0.04216231,6
1,171,208,0.1911223,0.77693117,0.026832694,4
1,172,1825,0.74417382,0.63392534,-0.00034401002,4
1,172,2330,0.1482453,0.63205369,-0.006529081,7
1,173,155,0.27629744,0.97402736,0.029872706,5
1,173,2811,0.15425691,0.78835448,0.028639842,4
1,174,2023,0.31725404,1.0080206,-0.018997847,5
1,174,2944,0.28664976,1.0415815,-0.025541178,5
1,175,317,0.29567861,0.81681821,0.021301243,5
1,17,186,0.3127369,0.84822383,-0.0054241184,14
1,17,2865,0.20596864,0.69842965,0.022170075,6
1,17,538,0.28745112,0.57771973,-0.01005328,8
1,180,2372,0.28289384,0.54956867,-0.010452981,20
1,180,2743,0.29943148,1.0307092,0.0054094668,4
1,181,2743,0.25223662,0.6715851,0.047140735,4
1,181,2843,0.2869134,0.59627305,0.0091426832,5
1,181,3040,0.28752355,0.92871396,0.0145389,6
1,182,1650,0.14114699,1.3132876,0.042138729,4
1,182,3040,0.26330903,0.56849576,0.034494131,4
1,182,764,0.30266583,0.7327788,-0.012067138,16
1,183,764,0.28999725,0.46914661,0.0085200652,4
1,185,140,0.51629688,0.78513682,0.002963379,9
1,186,140,0.6176893,0.41702615,0.016198355,6
1,186,784,0.25061676,0.63889204,-0.01466251,12
1,186,800,0.28437902,0.84788707,-0.0051191961,21
1,187,1974,0.26095458,0.97105285,0.0093660253,6
1,188,925,0.32074895,1.0922776,-0.00092162983,4
1,189,2464,0.30180935,0.5384877,-0.016059285,18
1,18,538,0.30102819,0.72594949,-0.02361834,11
1,18,539,0.2731237,0.83171686,-0.031295313,4
1,18,981,0.29110336,1.0620654,0.0070748939,9
1,190,2059,0.16787546,0.72733025,0.010730027,5
1,190,810,0.31324485,1.0141773,-0.013917032,4
1,191,1685,0.33866837,1.0569952,-0.0049704572,4
1,191,1990,0.33144545,0.98041501,0.0097646321,6
1,191,2751,0.24440003,0.59924898,0.033430441,5
1,192,1534,0.2322589,0.91329423,0.026750284,5
1,192,1685,0.13862966,0.559701,0.041190488,4
1,192,1990,0.31204041,0.58009105,0.024127961,4
1,192,40,2.6391059e-18,0.61145283,0.022422563,4
1,193,2119,0.19650823,0.95893163,0.028553625,5
1,193,2495,0.28510437,1.1402501,0.0075826293,6
1,193,521,0.29600049,0.62398324,-0.019011938,10
1,194,2471,0.20374974,0.59799083,0.018888989,4
1,194,2495,0.33874235,0.59829683,0.012033829,4
1,197,2789,0.27629784,0.58944879,-0.015982574,17
1,198,249,0.31740736,1.1033404,0.002145631,5
1,198,96,0.32740005,0.70702086,-0.0050431523,18
1,199,1966,0.2922784,1.1146734,0.012996603,7
1,199,2375,0.33586213,0.97371092,0.031561585,6
1,199,249,0.27870046,0.67696878,0.032812456,4
1,199,501,0.30117864,1.1723681,0.013088656,4
1,19,981,0.26996514,0.69941168,0.010669927,7
1,1,0,0.42725616,2.9845007,0.016168474,13
1,1,524,0.24714465,0.8406976,0.021779162,5
1,200,1966,0.27456044,0.64959362,0.010997818,7
1,200,2375,0.25954953,0.65807281,0.024041934,4
1,201,1298,0.21721191,1.0223989,0.037409392,4
1,202,1298,0.22744832,0.66015077,0.041601586,4
1,202,1750,0.30721265,1.0125182,0.0047718182,6
1,203,1601,0.26916126,1.0454427,-0.01813873,6
1,203,60,0.045692082,0.55200018,0.00047001558,4
1,204,1467,0.24426959,0.87975384,0.0016834914,5
1,204,289,0.10045276,0.54148962,0.0070233382,6
1,204,60,0.29331161,0.88501473,-0.013894093,5
1,205,2661,0.22823951,0.89539932,0.028268723,7
1,206,1295,0.28102892,1.0195896,0.032854843,6
1,207,1930,0.31967521,1.0504432,0.0010390397,6
1,207,6,0.26512735,1.0917599,0.018701889,6
1,208,249,0.28908439,0.63825896,-0.023762811,12
1,208,2592,0.27225779,1.1585983,0.0013121172,5
1,209,1403,0.18340062,1.0025775,0.039857073,5
1,209,2592,0.21834157,0.57798262,0.031899617,5
1,20,2785,0.32252371,1.0087737,-0.0030944604,5
1,212,1769,0.30439684,0.96391594,-0.0041931018,19
1,214,2939,0.30178555,0.87108825,-0.0065479125,20
1,215,1559,0.30874165,0.96050641,-0.0042677489,20
1,215,223,0.2845107,0.52758111,0.0052907441,6
1,216,1992,0.25893275,0.55051283,-0.022404086,4
1,216,499,0.26612594,0.89669758,0.0070344954,5
1,217,1352,0.27974768,0.74625326,0.020117719,5
1,217,2684,0.29698469,0.60904153,-0.013600125,13
1,217,499,0.26355006,0.55289059,0.041389413,4
1,217,689,0.31833598,1.032809,0.0055116894,6
1,217,988,0.2824857,1.1433856,0.018789429,5
1,218,689,0.31104942,0.51563738,0.014230492,4
1,219,2694,0.31644333,0.9498133,-0.0027230603,8
1,219,275,0.29333493,0.53962708,0.020247523,5
1,219,593,0.32826886,0.95909431,-0.031962846,4
1,21,1740,0.29753037,1.0457768,-0.0055265066,5
1,220,2694,0.31962508,0.58041204,0.020292342,5
1,220,642,0.31847607,1.1680939,0.012161088,4
1,221,2291,3.8728594e-24,0.63925154,-0.011803272,8
1,222,1053,0.24370145,1.0364223,0.026087812,4
1,223,1359,0.19750157,0.97070137,0.030596941,5
1,223,772,0.2902518,0.87279873,-0.0054794437,21
1,224,1359,0.22368194,0.58349915,0.047264641,4
1,226,2666,0.30244922,0.91736652,-0.0017025924,21
1,227,1922,0.29045798,0.62077759,-0.01987924,12
1,227,441,0.24532295,0.7108565,0.00060315012,4
1,228,2820,0.2734291,1.0729853,0.013009832,6
1,228,759,0.18327232,0.83456612,0.036543821,5
1,229,2820,0.31053678,0.60237291,0.017934266,5
1,229,759,0.095727766,0.56039353,0.031629227,5
1,230,1929,0.30152313,0.758013,-0.031477753,4
1,231,1004,0.35997548,0.94036865,0.012707632,5
1,232,1004,0.35344261,0.55718211,0.022157976,4
1,232,1988,0.29920321,1.0131194,-0.0069999107,5
1,232,203,0.25352259,0.75163263,0.031494852,6
1,235,1086,0.3305097,0.93165676,0.028015815,6
1,236,1118,0.27495017,0.59262966,-0.0087173319,4
1,236,2502,0.31299316,0.49879513,-0.013881959,14
1,236,396,0.26015543,0.9453144,-0.011498319,8
1,238,814,0.2799588,0.93001038,0.0044220791,6
1,239,419,0.28507387,0.77805581,-0.012163532,20
1,239,814,0.10122807,0.57082386,0.040686515,4
1,23,2302,0.26928835,0.58992045,-0.012340449,19
1,23,942,0.20932403,0.63440366,0.0038414836,9
1,240,453,4.220449e-17,0.52644903,-0.0089125934,8
1,240,919,0.31121323,1.017904,-0.027532435,4
1,241,56,0.32459391,0.83578231,-0.034779207,4
1,241,949,0.30590578,0.95233511,-0.0038290015,19
1,241,974,0.27393302,1.1558342,0.0038255565,6
1,242,974,0.21865476,0.67189702,0.033327425,4
1,243,108,0.31405261,1.00655,-0.0024623594,7
1,243,140,0.27834337,0.68972346,-0.004998048,16
1,243,65,0.2618303,0.57742755,-0.0026461951,7
1,243,759,0.20134303,0.62547549,0.016995332,6
1,243,863,0.13895493,0.68875846,0.014778432,8
1,244,2359,0.22458186,0.87876169,0.011907956,6
1,244,3002,0.32705131,0.93473548,-0.027092571,4
1,244,65,0.1271433,0.48329397,0.019767276,4
1,244,933,0.27703768,1.0567913,0.023508632,5
1,245,2087,0.10385379,0.90725927,-0.019063049,6
1,245,2359,0.2056992,0.60784886,0.040731656,4
1,247,1867,0.27148284,0.93175933,-0.0021039215,6
1,247,2634,0.22204024,0.73406972,0.039653955,5
1,248,1098,0.25725045,0.60833153,0.0092503933,7
1,248,1652,0.29082337,0.96481455,0.010863098,6
1,248,2160,0.2831895,0.67266667,-0.0090631914,5
1,249,1652,0.28700074,0.59749674,0.023284028,4
1,24,2514,0.26893926,0.7133106,-0.0077607698,11
1,250,2910,0.26588792,0.84106464,-0.011234511,7
1,251,2657,0.32557071,0.73225486,0.02610685,4
1,251,2726,0.32824306,0.52770159,-0.016787885,13
1,251,731,0.26828955,0.90553002,0.00062211097,5
1,251,756,0.27223333,0.96133486,-0.025971057,4
1,252,1622,0.14442405,1.106121,0.02629497,6
1,252,1729,0.3055913,0.91865619,-0.0040741867,20
1,252,2128,0.16960854,1.4155501,0.006881288,5
1,253,1730,0.25350616,0.61968302,0.02261708,6
1,254,2650,0.29082228,0.60973544,-0.020408423,11
1,254,487,0.30996344,0.97709422,-0.0054610438,18
1,255,2746,0.30152297,0.84494679,0.0019659646,5
1,256,2382,0.22900785,0.63242457,0.021847516,5
1,258,1075,0.30022671,1.0985161,0.015865312,7
1,258,1589,0.27486562,0.92329609,-0.0064982997,10
1,259,1075,0.25543811,0.66006482,0.014132428,5
1,260,2458,0.09858899,0.77320502,0.054178941,6
1,260,2709,0.35780885,1.0962176,-0.0032868045,5
1,260,3024,0.24196066,0.80596081,0.0083644247,4
1,261,1082,0.23892424,0.85738376,0.001864729,6
1,261,2135,0.28942943,0.86475144,-7.3622566e-05,17
1,262,2787,0.30822727,1.1498408,0.0038470976,5
1,262,2967,0.30081198,1.1043028,-0.0050493985,9
1,263,1248,0.36814875,0.87875651,-0.007754598,8
1,263,1371,0.30818357,0.88859092,-0.0036487114,18
1,263,2099,0.22880193,0.66260383,0.0015105308,4
1,263,792,0.23266009,0.85151971,0.0087375075,5
1,265,912,0.34146473,0.96979005,0.014264879,5
1,266,1434,0.30751157,0.92285952,-0.003076661,20
1,266,2157,0.28037744,0.75928823,0.014270629,4
1,266,828,0.30350926,1.092765,0.0087397489,6
1,266,870,0.36337829,0.55493299,0.01231984,5
1,267,828,0.31670551,0.56659017,0.0058594633,4
1,26,830,0.18815257,1.0414882,0.016818947,7
1,26,860,0.29914111,0.84275625,0.0071048268,5
1,270,1313,0.24356345,0.98999176,0.014288372,8
1,271,78,0.24870225,0.98978998,0.0037221018,6
1,271,932,0.29882861,0.85505348,-0.0063270916,20
1,272,1204,0.30176651,0.80334353,-0.0072051213,20
1,272,1477,0.30857495,0.95220984,-0.0024136027,9
1,272,433,0.26258487,0.93147324,-0.022297015,4
1,273,1327,0.29575951,0.93322752,0.016333636,9
1,273,1477,0.30375868,0.54583188,0.0034522455,6
1,273,2026,0.32083477,1.1072464,0.005236907,4
1,274,1190,0.3487135,1.1178084,0.00073122169,4
1,274,1381,0.18831074,1.0509849,0.018971856,5
1,275,2556,0.3043905,0.9296302,-0.0018546098,20
1,276,2837,0.30465113,1.0726907,-0.0056143882,19
1,276,2844,0.23878342,1.1813648,-0.006838085,6
1,277,2481,0.28972694,0.6527489,-0.01827544,17
1,277,2646,0.24281577,0.72152286,-0.0054775513,6
1,278,1392,0.14936302,0.73925552,0.022412584,6
1,27,1646,0.13773252,0.62341556,0.023667721,4
1,27,2114,0.19721493,1.2394753,0.015317616,4
1,280,362,0.30007313,0.86910546,-0.0089695716,20
1,282,1226,0.30242708,0.9868832,-0.0072883956,15
1,282,2251,0.30737288,0.98122878,-0.0067509789,19
1,282,715,0.2512778,0.92796701,0.00045510835,7
1,283,1226,0.30113035,0.54264784,0.00017151526,11
1,285,1242,0.28408612,0.9707102,0.0036827441,6
1,285,1273,0.23991256,0.90283157,0.0087625413,4
1,285,23,0.19389667,0.81616257,0.037311207,5
1,285,2510,0.27717638,0.95743323,-0.0047042822,6
1,285,2943,0.20783614,1.0247947,0.033792804,5
1,286,2943,0.23134123,0.63567808,0.030911053,4
1,287,449,0.16559746,0.59097272,0.023764492,6
1,289,2539,0.32565244,0.72637467,0.011180782,4
1,28,1311,0.29137241,0.66283126,-0.015434617,16
1,28,2953,0.44607875,1.0766984,-0.0035413099,5
1,292,2161,0.33327846,1.1942613,0.0088541437,4
1,293,2885,0.2848032,0.9592534,0.0046562702,5
1,294,2881,0.29897712,0.84072916,-0.0070581526,20
1,294,2885,0.26196458,0.53979584,0.032353122,4
1,294,365,0.1523208,0.86051974,0.032644855,5
1,295,2037,0.24794279,0.7779892,0.012477142,7
